time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
1991-05-25,33.8,27.0,40.3,0.0,,,,,,
1991-05-26,31.2,,37.3,,,,,,,
1991-05-27,30.5,22.0,35.3,,,,,,,
1991-05-28,31.0,27.8,37.0,0.0,,,,,,
1991-05-29,31.9,,37.3,,,,,,,
1991-05-30,31.1,24.0,37.3,0.0,,,,,,
1991-05-31,32.1,,38.1,0.0,,,,,,
1991-06-01,31.2,,38.6,,,,,,,
1991-06-02,31.4,22.0,36.6,0.0,,,,,,
1991-06-03,31.8,26.8,37.0,0.0,,,,,,
1991-06-04,30.6,27.0,36.0,,,,,,,
1991-06-05,26.8,25.6,29.6,4.6,,,,,,
1991-06-06,26.3,24.0,,67.1,,,,,,
1991-06-07,28.1,24.3,,0.0,,,,,,
1991-06-08,30.3,26.5,35.0,2.5,,,,,,
1991-06-09,31.1,27.1,35.5,0.0,,,,,,
1991-06-10,30.5,27.9,34.3,0.0,,,,,,
1991-06-11,29.8,26.0,33.7,0.0,,,,,,
1991-06-12,29.3,26.5,,,,,,,,
1991-06-13,30.1,26.0,33.6,0.0,,,,,,
1991-06-14,31.0,25.8,35.0,5.3,,,,,,
1991-06-15,30.3,27.0,36.4,0.0,,,,,,
1991-06-16,32.7,26.6,39.0,0.0,,,,,,
1991-06-17,33.6,27.5,39.3,0.0,,,,,,
1991-06-18,33.4,27.8,39.8,0.0,,,,,,
1991-06-19,32.5,27.5,38.4,0.0,,,,,,
1991-06-20,30.1,22.4,35.2,34.8,,,,,,
1991-06-21,30.6,26.4,34.9,0.0,,,,,,
1991-06-22,30.7,26.9,36.0,0.0,,,,,,
1991-06-23,28.7,,,,,,,,,
1991-06-24,30.6,23.7,35.0,0.0,,,,,,
1991-06-25,32.2,27.2,36.5,0.0,,,,,,
1991-06-26,31.1,27.6,34.3,0.0,,,,,,
1991-06-27,28.1,,31.0,0.3,,,,,,
1991-06-28,30.1,24.0,,0.3,,,,,,
1991-06-29,27.9,,31.8,0.0,,,,,,
1991-06-30,27.7,,30.5,10.2,,,,,,
1991-07-01,31.0,25.0,34.8,2.5,,,,,,
1991-07-02,31.4,,35.7,0.0,,,,,,
1991-07-03,29.6,27.0,,,,,,,,
1991-07-04,27.5,21.9,30.0,49.0,,,,,,
1991-07-05,29.2,,35.0,0.3,,,,,,
1991-07-06,28.4,24.6,34.0,0.0,,,,,,
1991-07-07,29.1,23.2,34.5,4.8,,,,,,
1991-07-08,28.6,24.5,33.6,10.7,,,,,,
1991-07-09,29.3,25.5,33.2,5.3,,,,,,
1991-07-10,28.7,25.5,34.6,0.0,,,,,,
1991-07-11,27.8,25.2,32.0,0.8,,,,,,
1991-07-12,29.6,25.0,33.0,11.7,,,,,,
1991-07-13,30.2,25.0,33.9,3.3,,,,,,
1991-07-14,30.3,26.5,35.0,0.0,,,,,,
1991-07-15,27.9,25.6,31.0,10.2,,,,,,
1991-07-16,25.7,,27.0,27.9,,,,,,
1991-07-17,27.2,24.0,,122.4,,,,,,
1991-07-18,28.5,25.5,31.5,19.3,,,,,,
1991-07-19,27.6,,31.0,0.0,,,,,,
1991-07-20,26.3,24.0,27.4,27.4,,,,,,
1991-07-21,26.8,23.5,29.0,51.3,,,,,,
1991-07-22,27.9,24.5,30.2,10.4,,,,,,
1991-07-23,29.0,25.4,33.6,0.5,,,,,,
1991-07-24,29.3,25.6,33.6,0.0,,,,,,
1991-07-25,27.7,26.0,31.1,,,,,,,
1991-07-26,27.3,24.5,30.2,,,,,,,
1991-07-27,26.1,24.6,28.7,19.6,,,,,,
1991-07-28,26.8,23.5,29.2,154.9,,,,,,
1991-07-29,27.3,23.5,31.7,64.3,,,,,,
1991-07-30,28.6,26.0,31.6,0.0,,,,,,
1991-07-31,29.0,25.3,32.1,,,,,,,
1991-08-01,29.3,25.0,,,,,,,,
1991-08-02,30.0,25.5,32.8,0.0,,,,,,
1991-08-03,29.1,25.8,33.0,0.0,,,,,,
1991-08-04,28.6,26.3,32.7,,,,,,,
1991-08-05,28.5,25.2,31.3,0.0,,,,,,
1991-08-06,28.1,,29.3,,,,,,,
1991-08-07,28.6,26.6,31.6,0.0,,,,,,
1991-08-08,28.3,25.0,33.2,1.0,,,,,,
1991-08-09,28.7,24.5,32.4,2.8,,,,,,
1991-08-10,26.1,24.0,28.0,65.0,,,,,,
1991-08-11,25.4,24.0,26.8,318.8,,,,,,
1991-08-12,25.5,,26.5,0.0,,,,,,
1991-08-13,25.5,23.0,29.0,26.4,,,,,,
1991-08-14,26.6,,28.8,0.0,,,,,,
1991-08-15,27.3,24.0,31.0,0.0,,,,,,
1991-08-16,27.3,25.0,30.0,2.5,,,,,,
1991-08-17,27.5,24.6,,7.6,,,,,,
1991-08-18,28.6,24.0,31.3,4.1,,,,,,
1991-08-19,30.7,,33.8,0.0,,,,,,
1991-08-20,28.4,26.0,33.5,1.0,,,,,,
1991-08-21,26.3,23.0,30.0,3.3,,,,,,
1991-08-22,26.1,23.2,28.6,115.3,,,,,,
1991-08-23,29.6,25.5,32.6,7.4,,,,,,
1991-08-24,29.1,25.0,32.5,0.5,,,,,,
1991-08-25,29.2,24.6,32.0,2.5,,,,,,
1991-08-26,29.1,,32.4,0.0,,,,,,
1991-08-27,26.3,,28.4,,,,,,,
1991-08-28,25.7,23.2,27.5,56.9,,,,,,
1991-08-29,27.1,24.4,29.9,0.5,,,,,,
1991-08-30,26.9,24.5,30.1,1.5,,,,,,
1991-08-31,28.2,23.4,31.9,25.9,,,,,,
1991-09-01,28.6,24.2,32.0,6.1,,,,,,
1991-09-02,28.3,,33.5,0.0,,,,,,
1991-09-03,27.6,,,0.0,,,,,,
1991-09-04,27.4,,31.8,0.0,,,,,,
1991-09-05,25.9,23.0,29.5,48.0,,,,,,
1991-09-06,28.5,22.9,33.4,20.6,,,,,,
1991-09-07,29.3,24.0,33.8,13.5,,,,,,
1991-09-08,28.9,25.0,,0.0,,,,,,
1991-09-09,29.1,25.2,,,,,,,,
1991-09-10,27.9,,33.6,,,,,,,
1991-09-11,27.4,,33.4,,,,,,,
1991-09-12,27.6,24.0,32.6,,,,,,,
1991-09-13,27.6,23.5,32.8,4.1,,,,,,
1991-09-14,27.4,24.0,,0.8,,,,,,
1991-09-15,28.4,25.0,,0.8,,,,,,
1991-09-16,27.7,24.3,32.7,0.0,,,,,,
1991-09-17,28.0,25.0,31.5,6.9,,,,,,
1991-09-18,29.1,24.4,33.4,0.0,,,,,,
1991-09-19,29.3,24.5,,0.5,,,,,,
1991-09-20,29.1,25.2,33.4,6.1,,,,,,
1991-09-21,28.3,25.8,32.7,3.0,,,,,,
1991-09-22,26.6,,29.2,15.7,,,,,,
1991-09-23,27.6,23.5,31.5,7.9,,,,,,
1991-09-24,28.2,24.8,31.3,0.0,,,,,,
1991-09-25,27.8,24.5,31.5,17.0,,,,,,
1991-09-26,28.2,25.0,33.5,0.0,,,,,,
1991-09-27,29.6,25.2,33.8,0.0,,,,,,
1991-09-28,29.6,25.1,,0.0,,,,,,
1991-09-29,27.0,24.0,33.8,,,,,,,
1991-09-30,29.1,24.0,33.8,0.0,,,,,,
1991-10-01,28.3,23.5,33.5,0.0,,,,,,
1991-10-02,27.9,23.1,32.4,,,,,,,
1991-10-03,25.0,,28.6,,,,,,,
1991-10-04,26.5,24.2,29.4,18.3,,,,,,
1991-10-05,27.7,,31.6,0.0,,,,,,
1991-10-06,26.3,24.6,30.9,1.0,,,,,,
1991-10-07,27.4,24.3,32.0,0.3,,,,,,
1991-10-08,25.9,,32.2,0.0,,,,,,
1991-10-09,26.9,23.0,,20.1,,,,,,
1991-10-10,27.1,,31.6,0.0,,,,,,
1991-10-11,27.1,23.6,32.0,0.0,,,,,,
1991-10-12,26.1,23.2,30.5,5.8,,,,,,
1991-10-13,25.4,22.5,,2.5,,,,,,
1991-10-14,27.0,23.5,30.7,7.9,,,,,,
1991-10-15,27.1,,32.5,0.0,,,,,,
1991-10-16,25.8,23.4,32.0,1.0,,,,,,
1991-10-17,26.8,21.5,31.7,1.8,,,,,,
1991-10-18,27.7,,32.5,0.0,,,,,,
1991-10-19,27.2,,32.6,0.0,,,,,,
1991-10-20,28.3,21.4,33.5,0.0,,,,,,
1991-10-21,27.2,21.0,32.6,163.1,,,,,,
1991-10-22,26.6,21.2,32.6,0.0,,,,,,
1991-10-23,27.4,22.2,31.7,,,,,,,
1991-10-24,24.6,,30.5,0.0,,,,,,
1991-10-25,25.3,21.0,29.4,0.0,,,,,,
1991-10-26,25.8,22.0,,0.0,,,,,,
1991-10-27,26.3,22.5,30.0,0.3,,,,,,
1991-10-28,26.3,22.9,30.0,0.0,,,,,,
1991-10-29,24.8,22.2,29.0,,,,,,,
1991-10-30,23.8,21.2,27.3,3.6,,,,,,
1991-10-31,25.0,21.5,28.4,1.8,,,,,,
1991-11-01,25.0,22.5,29.2,0.0,,,,,,
1991-11-02,25.5,23.0,29.0,0.3,,,,,,
1991-11-03,23.4,,28.0,3.6,,,,,,
1991-11-04,22.6,20.1,25.8,85.1,,,,,,
1991-11-05,23.4,18.5,29.6,0.0,,,,,,
1991-11-06,24.2,17.5,30.1,,,,,,,
1991-11-07,22.8,18.5,30.1,0.0,,,,,,
1991-11-08,24.2,17.1,30.8,0.0,,,,,,
1991-11-09,23.4,17.5,31.0,0.0,,,,,,
1991-11-10,23.2,16.3,30.5,0.0,,,,,,
1991-11-11,23.5,15.5,29.9,0.0,,,,,,
1991-11-12,23.4,17.5,30.0,0.0,,,,,,
1991-11-13,23.8,,29.3,0.0,,,,,,
1991-11-14,24.1,18.0,29.4,0.0,,,,,,
1991-11-15,21.7,,24.9,0.0,,,,,,
1991-11-16,22.1,18.5,25.4,1.3,,,,,,
1991-11-17,23.6,19.2,29.0,0.0,,,,,,
1991-11-18,23.3,19.0,28.3,0.0,,,,,,
1991-11-19,23.6,19.5,,0.0,,,,,,
1991-11-20,23.2,18.0,30.0,0.0,,,,,,
1991-11-21,22.3,16.5,30.4,0.0,,,,,,
1991-11-22,21.7,15.5,30.3,0.0,,,,,,
1991-11-23,19.6,13.7,27.9,0.0,,,,,,
1991-11-24,20.5,13.0,28.0,0.0,,,,,,
1991-11-25,20.5,12.5,29.0,0.0,,,,,,
1991-11-26,20.1,13.5,29.2,0.0,,,,,,
1991-11-27,20.2,12.6,29.4,0.0,,,,,,
1991-11-28,22.2,13.0,30.0,0.0,,,,,,
1991-11-29,22.3,,30.4,0.0,,,,,,
1991-11-30,22.9,14.3,30.9,0.0,,,,,,
1991-12-01,22.4,15.0,29.9,0.0,,,,,,
1991-12-02,22.1,16.0,31.0,0.0,,,,,,
1991-12-03,20.7,,29.0,0.0,,,,,,
1991-12-04,19.5,12.5,27.6,0.0,,,,,,
1991-12-05,19.2,11.5,28.9,0.0,,,,,,
1991-12-06,20.3,12.0,28.4,0.0,,,,,,
1991-12-07,20.2,12.4,27.6,0.0,,,,,,
1991-12-08,18.8,13.0,27.7,0.0,,,,,,
1991-12-09,20.8,13.2,28.1,0.0,,,,,,
1991-12-10,21.4,14.4,28.7,0.0,,,,,,
1991-12-11,21.3,14.5,,0.0,,,,,,
1991-12-12,21.6,13.6,28.6,0.0,,,,,,
1991-12-13,20.3,14.5,27.5,0.0,,,,,,
1991-12-14,19.7,13.2,27.8,0.0,,,,,,
1991-12-15,19.3,13.0,27.5,0.0,,,,,,
1991-12-16,19.6,12.5,26.5,0.0,,,,,,
1991-12-17,18.2,13.0,25.9,0.0,,,,,,
1991-12-18,19.7,13.2,26.7,0.0,,,,,,
1991-12-19,20.8,13.6,28.4,0.0,,,,,,
1991-12-20,20.5,14.0,29.0,0.0,,,,,,
1991-12-21,21.3,14.5,28.6,0.0,,,,,,
1991-12-22,21.7,14.7,29.3,0.0,,,,,,
1991-12-23,23.4,16.6,29.2,0.0,,,,,,
1991-12-24,23.2,19.0,29.2,0.0,,,,,,
1991-12-25,23.7,19.6,29.5,0.0,,,,,,
1991-12-26,22.2,,,,,,,,,
1991-12-27,18.4,,26.6,0.0,,,,,,
1991-12-28,17.8,12.5,,0.0,,,,,,
1991-12-29,18.8,11.5,26.4,0.0,,,,,,
1991-12-30,20.3,13.0,27.7,52.1,,,,,,
1991-12-31,19.0,16.2,,1.8,,,,,,
1992-01-01,16.6,,20.3,25.4,,,,,,
1992-01-02,17.1,12.6,23.2,0.8,,,,,,
1992-01-03,17.8,,23.3,0.0,,,,,,
1992-01-04,16.8,9.8,23.4,0.0,,,,,,
1992-01-05,17.5,8.6,25.4,0.0,,,,,,
1992-01-06,19.3,10.5,27.8,0.0,,,,,,
1992-01-07,19.9,10.5,28.3,0.0,,,,,,
1992-01-08,19.1,11.8,28.6,0.0,,,,,,
1992-01-09,20.6,11.2,29.3,0.0,,,,,,
1992-01-10,20.7,11.6,29.2,0.0,,,,,,
1992-01-11,21.2,13.0,28.5,0.0,,,,,,
1992-01-12,22.7,14.3,,,,,,,,
1992-01-13,19.4,14.5,,0.0,,,,,,
1992-01-14,18.3,10.0,26.6,0.0,,,,,,
1992-01-15,19.9,11.0,28.0,0.0,,,,,,
1992-01-16,20.8,11.6,29.0,0.0,,,,,,
1992-01-17,21.8,14.3,,0.0,,,,,,
1992-01-18,20.8,16.9,28.0,0.0,,,,,,
1992-01-19,21.4,15.0,29.0,0.0,,,,,,
1992-01-20,22.6,15.5,29.0,0.0,,,,,,
1992-01-21,22.2,16.9,29.0,0.0,,,,,,
1992-01-22,22.9,16.5,30.0,0.0,,,,,,
1992-01-23,23.1,16.6,29.4,0.0,,,,,,
1992-01-24,21.9,16.4,29.6,0.0,,,,,,
1992-01-25,22.3,14.8,31.6,0.0,,,,,,
1992-01-26,23.0,13.8,31.6,0.0,,,,,,
1992-01-27,22.1,15.0,30.8,0.0,,,,,,
1992-01-28,22.6,17.5,29.2,0.0,,,,,,
1992-01-29,23.0,17.0,30.4,0.0,,,,,,
1992-01-30,24.3,16.5,30.4,,,,,,,
1992-01-31,23.9,,31.1,,,,,,,
1992-02-01,24.2,16.4,31.4,0.0,,,,,,
1992-02-02,24.7,19.4,31.0,0.0,,,,,,
1992-02-03,22.8,19.0,28.2,0.0,,,,,,
1992-02-04,22.7,18.2,29.8,0.0,,,,,,
1992-02-05,24.3,18.4,,0.0,,,,,,
1992-02-06,24.7,19.9,31.5,0.0,,,,,,
1992-02-07,25.2,20.6,,,,,,,,
1992-02-08,24.0,19.5,30.0,0.0,,,,,,
1992-02-09,24.3,20.2,30.4,0.8,,,,,,
1992-02-10,23.1,19.0,29.2,0.0,,,,,,
1992-02-11,22.3,,28.2,0.0,,,,,,
1992-02-12,21.4,14.3,28.5,0.0,,,,,,
1992-02-13,23.1,13.6,31.2,0.0,,,,,,
1992-02-14,26.9,17.6,33.4,0.0,,,,,,
1992-02-15,25.4,19.5,31.4,0.0,,,,,,
1992-02-16,24.4,,30.4,,,,,,,
1992-02-17,26.8,21.8,32.4,,,,,,,
1992-02-18,24.5,16.9,32.0,0.0,,,,,,
1992-02-19,22.4,17.0,30.6,0.0,,,,,,
1992-02-20,26.6,19.2,31.1,0.0,,,,,,
1992-02-21,26.1,21.4,32.9,,,,,,,
1992-02-22,24.8,21.1,,0.0,,,,,,
1992-02-23,23.4,20.8,30.0,,,,,,,
1992-02-24,22.9,19.4,27.3,0.0,,,,,,
1992-02-25,23.1,17.8,28.0,0.0,,,,,,
1992-02-26,22.8,16.7,29.9,0.0,,,,,,
1992-02-27,23.4,14.9,30.4,0.0,,,,,,
1992-02-28,25.6,18.7,31.3,0.0,,,,,,
1992-02-29,27.5,20.5,,0.0,,,,,,
1992-03-01,27.7,22.4,,0.0,,,,,,
1992-03-02,28.1,19.0,36.5,0.0,,,,,,
1992-03-03,25.9,14.1,34.3,0.0,,,,,,
1992-03-04,25.7,16.4,,0.0,,,,,,
1992-03-05,28.8,17.5,36.8,0.0,,,,,,
1992-03-06,27.1,21.3,36.4,0.0,,,,,,
1992-03-07,29.4,20.2,37.6,0.0,,,,,,
1992-03-08,27.3,19.7,33.6,0.0,,,,,,
1992-03-09,27.3,22.2,33.4,0.0,,,,,,
1992-03-10,27.3,22.6,33.5,0.0,,,,,,
1992-03-11,27.8,22.4,34.4,0.0,,,,,,
1992-03-12,27.8,,,0.0,,,,,,
1992-03-13,28.2,22.6,35.6,0.0,,,,,,
1992-03-14,28.0,21.6,36.6,0.0,,,,,,
1992-03-15,31.0,22.0,38.8,0.0,,,,,,
1992-03-16,28.4,21.8,35.5,0.0,,,,,,
1992-03-17,28.2,21.5,35.0,0.0,,,,,,
1992-03-18,30.7,22.7,35.4,,,,,,,
1992-03-19,28.8,24.4,36.8,0.0,,,,,,
1992-03-20,28.2,24.1,32.8,,,,,,,
1992-03-21,,,,,,,,,,
1992-03-22,28.9,24.2,35.4,0.0,,,,,,
1992-03-23,28.9,22.8,35.6,0.0,,,,,,
1992-03-24,28.7,,34.8,0.0,,,,,,
1992-03-25,30.6,23.0,37.3,,,,,,,
1992-03-26,29.0,22.6,36.9,0.0,,,,,,
1992-03-27,30.3,22.6,37.9,0.0,,,,,,
1992-03-28,30.1,22.1,,0.0,,,,,,
1992-03-29,30.1,,,0.0,,,,,,
1992-03-30,28.8,24.0,,0.0,,,,,,
1992-03-31,29.0,,36.2,0.0,,,,,,
1992-04-01,28.3,19.5,35.7,10.9,,,,,,
1992-04-02,29.3,22.5,36.4,0.0,,,,,,
1992-04-03,28.8,24.0,35.3,0.0,,,,,,
1992-04-04,28.8,24.6,35.6,0.0,,,,,,
1992-04-05,29.7,22.7,37.4,0.0,,,,,,
1992-04-06,31.0,22.5,40.4,0.0,,,,,,
1992-04-07,29.7,24.0,38.4,0.0,,,,,,
1992-04-08,30.6,24.5,39.0,0.0,,,,,,
1992-04-09,29.3,23.5,36.5,0.0,,,,,,
1992-04-10,30.3,24.5,37.7,0.0,,,,,,
1992-04-11,30.2,24.3,38.1,0.0,,,,,,
1992-04-12,30.1,25.0,37.9,0.0,,,,,,
1992-04-13,29.3,24.9,37.9,0.0,,,,,,
1992-04-14,29.4,24.8,36.6,0.0,,,,,,
1992-04-15,29.4,25.3,35.5,0.3,,,,,,
1992-04-16,28.9,25.2,34.0,0.0,,,,,,
1992-04-17,29.7,,36.9,0.0,,,,,,
1992-04-18,28.8,24.0,35.9,0.0,,,,,,
1992-04-19,30.1,,36.4,0.0,,,,,,
1992-04-20,28.7,,38.6,0.0,,,,,,
1992-04-21,30.0,23.9,38.8,0.0,,,,,,
1992-04-22,31.3,24.2,37.9,0.0,,,,,,
1992-04-23,31.3,24.6,39.0,0.0,,,,,,
1992-04-24,31.1,25.0,40.0,0.0,,,,,,
1992-04-25,31.2,24.3,38.3,0.0,,,,,,
1992-04-26,31.3,23.6,40.3,0.0,,,,,,
1992-04-27,29.5,,38.8,,,,,,,
1992-04-28,29.6,23.1,37.0,0.0,,,,,,
1992-04-29,28.7,24.4,33.9,,,,,,,
1992-04-30,30.2,22.0,37.6,0.0,,,,,,
1992-05-01,32.0,25.0,40.9,0.0,,,,,,
1992-05-02,30.4,,37.3,0.0,,,,,,
1992-05-03,29.7,,35.9,,,,,,,
1992-05-04,27.4,21.9,,13.7,,,,,,
1992-05-05,26.3,21.2,31.6,53.6,,,,,,
1992-05-06,27.9,24.4,35.5,36.1,,,,,,
1992-05-07,30.9,26.2,38.1,0.0,,,,,,
1992-05-08,30.1,25.9,38.0,0.0,,,,,,
1992-05-09,30.3,26.0,36.8,0.0,,,,,,
1992-05-10,31.1,24.7,38.8,0.0,,,,,,
1992-05-11,28.5,,38.1,,,,,,,
1992-05-12,29.9,,,0.0,,,,,,
1992-05-13,30.0,25.8,35.7,0.0,,,,,,
1992-05-14,30.3,25.6,,0.0,,,,,,
1992-05-15,30.5,27.0,36.4,0.0,,,,,,
1992-05-16,30.5,26.5,35.5,0.0,,,,,,
1992-05-17,30.2,26.2,38.0,0.0,,,,,,
1992-05-18,30.4,25.6,34.5,0.0,,,,,,
1992-05-19,31.2,27.2,,,,,,,,
1992-05-20,32.3,26.4,37.5,0.0,,,,,,
1992-05-21,32.3,27.1,40.0,0.5,,,,,,
1992-05-22,30.1,,36.0,0.0,,,,,,
1992-05-23,26.4,20.0,30.9,89.2,,,,,,
1992-05-24,27.5,,34.0,0.0,,,,,,
1992-05-25,25.9,21.0,33.0,5.8,,,,,,
1992-05-26,27.8,20.0,33.4,47.0,,,,,,
1992-05-27,29.3,23.0,33.9,7.4,,,,,,
1992-05-28,26.4,,31.0,0.0,,,,,,
1992-05-29,29.3,24.5,34.9,14.2,,,,,,
1992-05-30,30.4,24.0,34.6,0.0,,,,,,
1992-05-31,30.4,26.0,35.9,0.0,,,,,,
1992-06-01,31.6,27.2,35.8,0.0,,,,,,
1992-06-02,31.3,27.6,37.0,0.0,,,,,,
1992-06-03,30.8,27.2,,0.0,,,,,,
1992-06-04,30.8,26.5,,0.0,,,,,,
1992-06-05,31.9,26.6,37.0,0.0,,,,,,
1992-06-06,30.1,26.7,37.3,0.0,,,,,,
1992-06-07,31.6,26.9,36.4,0.0,,,,,,
1992-06-08,29.1,22.0,32.4,39.1,,,,,,
1992-06-09,29.5,,35.4,0.0,,,,,,
1992-06-10,28.2,23.5,35.3,52.6,,,,,,
1992-06-11,30.5,25.0,36.5,0.0,,,,,,
1992-06-12,31.1,26.5,36.2,0.0,,,,,,
1992-06-13,31.4,27.6,,0.0,,,,,,
1992-06-14,30.6,,36.7,0.0,,,,,,
1992-06-15,30.9,,37.2,,,,,,,
1992-06-16,29.7,25.0,35.9,,,,,,,
1992-06-17,26.9,25.0,,3.8,,,,,,
1992-06-18,27.8,,29.6,0.0,,,,,,
1992-06-19,29.8,26.6,32.1,7.9,,,,,,
1992-06-20,27.8,,32.2,4.8,,,,,,
1992-06-21,26.4,25.0,30.2,2.3,,,,,,
1992-06-22,,,,,,,,,,
1992-06-23,28.7,,31.6,,,,,,,
1992-06-24,28.9,25.0,31.9,,,,,,,
1992-06-25,31.1,25.4,33.7,0.0,,,,,,
1992-06-26,31.8,26.5,36.2,0.0,,,,,,
1992-06-27,,,,,,,,,,
1992-06-28,29.0,23.0,34.3,19.8,,,,,,
1992-06-29,29.5,26.6,33.8,0.3,,,,,,
1992-06-30,28.3,,,0.0,,,,,,
1992-07-01,25.6,21.7,,67.8,,,,,,
1992-07-02,28.9,25.0,31.9,13.7,,,,,,
1992-07-03,29.3,26.1,32.5,0.0,,,,,,
1992-07-04,29.6,,34.3,,,,,,,
1992-07-05,29.8,22.6,33.8,26.2,,,,,,
1992-07-06,29.3,25.0,32.7,0.0,,,,,,
1992-07-07,28.9,26.5,31.0,0.0,,,,,,
1992-07-08,26.7,24.0,33.4,0.5,,,,,,
1992-07-09,29.1,23.4,31.6,3.3,,,,,,
1992-07-10,28.6,26.5,31.2,0.5,,,,,,
1992-07-11,28.3,24.9,31.9,0.0,,,,,,
1992-07-12,28.7,25.8,32.2,0.0,,,,,,
1992-07-13,28.4,,32.6,0.0,,,,,,
1992-07-14,29.6,25.0,33.2,0.0,,,,,,
1992-07-15,28.4,,33.9,0.0,,,,,,
1992-07-16,27.3,,34.8,0.0,,,,,,
1992-07-17,27.1,23.3,30.0,120.4,,,,,,
1992-07-18,26.7,24.0,29.8,1.5,,,,,,
1992-07-19,27.3,24.3,28.6,9.4,,,,,,
1992-07-20,26.4,,27.7,1.5,,,,,,
1992-07-21,25.8,23.5,28.5,24.6,,,,,,
1992-07-22,28.2,24.5,31.9,1.0,,,,,,
1992-07-23,29.7,24.9,,6.1,,,,,,
1992-07-24,26.8,,32.4,13.2,,,,,,
1992-07-25,27.2,23.4,30.4,51.3,,,,,,
1992-07-26,27.0,24.5,30.8,26.9,,,,,,
1992-07-27,26.0,24.0,27.0,123.4,,,,,,
1992-07-28,28.2,24.0,31.6,6.1,,,,,,
1992-07-29,29.4,25.4,33.0,0.0,,,,,,
1992-07-30,27.8,,33.5,,,,,,,
1992-07-31,26.7,24.6,32.6,,,,,,,
1992-08-01,26.8,24.0,30.5,,,,,,,
1992-08-02,27.9,24.5,32.0,0.8,,,,,,
1992-08-03,27.2,,30.6,0.8,,,,,,
1992-08-04,27.6,24.8,,4.6,,,,,,
1992-08-05,28.8,24.8,32.8,7.1,,,,,,
1992-08-06,27.9,,33.0,0.0,,,,,,
1992-08-07,26.7,22.0,30.2,62.7,,,,,,
1992-08-08,25.9,24.0,27.0,17.5,,,,,,
1992-08-09,25.9,24.4,31.9,12.4,,,,,,
1992-08-10,28.9,24.0,33.4,17.5,,,,,,
1992-08-11,29.1,25.0,32.8,0.0,,,,,,
1992-08-12,28.4,,,,,,,,,
1992-08-13,27.6,25.5,32.4,,,,,,,
1992-08-14,27.6,,30.0,18.8,,,,,,
1992-08-15,29.1,25.2,31.6,34.3,,,,,,
1992-08-16,29.4,,33.0,0.0,,,,,,
1992-08-17,26.3,24.0,28.6,109.5,,,,,,
1992-08-18,26.1,,,7.1,,,,,,
1992-08-19,26.9,,,0.0,,,,,,
1992-08-20,27.2,23.2,30.4,5.3,,,,,,
1992-08-21,26.6,23.0,29.6,5.8,,,,,,
1992-08-22,27.8,24.1,31.5,0.3,,,,,,
1992-08-23,28.3,24.5,31.4,0.0,,,,,,
1992-08-24,28.8,25.9,32.6,,,,,,,
1992-08-25,28.7,,33.5,,,,,,,
1992-08-26,28.8,24.8,31.8,,,,,,,
1992-08-27,28.4,24.8,31.6,0.8,,,,,,
1992-08-28,29.7,24.8,33.4,0.0,,,,,,
1992-08-29,29.4,,33.7,0.0,,,,,,
1992-08-30,29.2,25.8,33.0,,,,,,,
1992-08-31,29.7,26.0,,0.0,,,,,,
1992-09-01,28.1,25.9,32.0,5.3,,,,,,
1992-09-02,27.2,,30.3,1.3,,,,,,
1992-09-03,26.8,24.5,30.0,24.4,,,,,,
1992-09-04,28.1,23.5,32.5,16.0,,,,,,
1992-09-05,27.4,24.9,,3.3,,,,,,
1992-09-06,26.4,23.9,30.4,36.3,,,,,,
1992-09-07,27.1,24.4,30.0,9.9,,,,,,
1992-09-08,27.4,,32.0,0.0,,,,,,
1992-09-09,26.2,25.1,29.4,10.4,,,,,,
1992-09-10,27.3,24.1,29.4,17.0,,,,,,
1992-09-11,27.8,24.7,31.4,0.0,,,,,,
1992-09-12,28.8,25.5,32.4,0.0,,,,,,
1992-09-13,28.9,25.4,33.4,,,,,,,
1992-09-14,28.6,24.0,33.6,0.0,,,,,,
1992-09-15,29.0,24.6,33.4,0.0,,,,,,
1992-09-16,29.7,24.5,33.6,0.0,,,,,,
1992-09-17,27.9,24.3,33.4,0.0,,,,,,
1992-09-18,28.8,24.0,33.2,0.0,,,,,,
1992-09-19,28.7,23.9,32.8,,,,,,,
1992-09-20,29.3,24.0,34.1,8.9,,,,,,
1992-09-21,29.4,24.4,34.4,0.0,,,,,,
1992-09-22,29.0,24.5,33.9,0.0,,,,,,
1992-09-23,29.9,25.0,34.0,0.0,,,,,,
1992-09-24,27.1,,31.9,,,,,,,
1992-09-25,26.6,24.0,,,,,,,,
1992-09-26,26.8,22.8,,72.6,,,,,,
1992-09-27,27.5,21.9,32.0,19.3,,,,,,
1992-09-28,28.3,23.5,32.1,0.0,,,,,,
1992-09-29,28.8,,33.4,0.0,,,,,,
1992-09-30,28.9,24.2,33.7,0.0,,,,,,
1992-10-01,28.2,24.6,34.6,,,,,,,
1992-10-02,28.4,,,0.0,,,,,,
1992-10-03,28.5,24.1,33.4,0.0,,,,,,
1992-10-04,28.8,24.8,33.2,,,,,,,
1992-10-05,28.4,24.6,33.7,0.0,,,,,,
1992-10-06,26.4,24.0,31.8,,,,,,,
1992-10-07,27.2,23.7,32.0,,,,,,,
1992-10-08,25.3,24.2,,,,,,,,
1992-10-09,25.6,23.4,27.5,,,,,,,
